,COUNTY,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE,FREQUENCY
3240,Shasta County,40.9644,-121.5208,1 1,0.7,B,2019,20190828,20190828,Natural,Natural,0.23435948361469713
3241,Shasta County,40.9925,-121.2153,1 DASH 1,0.3,B,2019,20190905,20190905,Natural,Natural,0.23435948361469713
3242,Shasta County,40.50545524,-121.3849464,P-3 HAT,0.1,A,2020,20200726,20200727,Natural,Natural,0.23435948361469713
3243,Shasta County,40.50293824,-121.39154641,P-6,0.1,A,2020,20200726,20200728,Natural,Natural,0.23435948361469713
3244,Shasta County,40.50474424,-121.40880141,HAT,0.2,A,2020,20200802,20200802,Natural,Natural,0.23435948361469713
3245,Shasta County,40.50133824,-121.3871804,P - 4 TWIN,0.3,B,2020,20200726,20200728,Natural,Natural,0.23435948361469713
3246,Shasta County,40.51147223,-121.45296342,P-2 DERSCH,0.1,A,2020,20200726,20200727,Natural,Natural,0.23435948361469713
3247,Shasta County,40.56296825,-121.3326844,P-1 PROSPECT1,0.2,A,2020,20200623,20200623,Natural,Natural,0.23435948361469713
3248,Shasta County,40.53747223,-121.48756343,P-7 RAKER,1.3,B,2020,20200819,20200820,Natural,Natural,0.23435948361469713
3249,Shasta County,40.53668823,-121.47694642,P-5 PEAK,0.1,A,2020,20200726,20200727,Natural,Natural,0.23435948361469713
3250,Shasta County,40.51083857,-121.46445786,HAT,0.1,A,2020,20200629,20200629,Human,Missing data/not specified/undetermined,0.23435948361469713
3251,Shasta County,40.56225523,-121.48984343,P-2 LOST,0.3,B,2020,20200817,20200817,Natural,Natural,0.23435948361469713
3252,Shasta County,40.81788824,-121.66119649,MOUNTAIN,0.1,A,2020,20200502,20200503,Natural,Natural,0.23435948361469713
3253,Shasta County,40.83571351,-122.10116544,BROCK,15.0,C,2020,20200604,20200606,Natural,Natural,0.23435948361469713
3254,Shasta County,41.09600522,-122.19334692,BALD,18.0,C,2020,20200728,20200801,Natural,Natural,0.23435948361469713
3255,Shasta County,41.12394523,-122.02281359,BUTCHER,0.25,A,2020,20200818,20200818,Human,Missing data/not specified/undetermined,0.23435948361469713
3256,Shasta County,41.12902223,-122.0269136,DEER,0.1,A,2020,20200813,20200813,Human,Recreation and ceremony,0.23435948361469713
3257,Shasta County,40.74022519,-122.21561357,JONES,0.1,A,2020,20200723,20200723,Human,Recreation and ceremony,0.23435948361469713
3258,Shasta County,40.75428519,-122.18011356,BRUSHY,0.1,A,2020,20200508,20200509,Natural,Natural,0.23435948361469713
3259,Shasta County,40.86496519,-122.2945136,GILMAN,3.0,B,2020,20200806,20200806,Human,Missing data/not specified/undetermined,0.23435948361469713
3260,Shasta County,40.87549452,-122.23806976,DEKKAS,0.1,A,2020,20200604,20200604,Human,Missing data/not specified/undetermined,0.23435948361469713
3261,Shasta County,40.87429519,-122.25631359,HIRZ,0.28,B,2020,20200725,20200725,Human,Missing data/not specified/undetermined,0.23435948361469713
3262,Shasta County,40.93344989,-122.25012706,ELLERY,0.25,A,2020,20200623,20200623,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.23435948361469713
3263,Shasta County,40.77430519,-122.25791358,AZELLE,0.1,A,2020,20200719,20200719,Human,Recreation and ceremony,0.23435948361469713
3264,Shasta County,40.77886518,-122.31431359,BAY,0.5,B,2020,20200721,20200721,Human,Arson/incendiarism,0.23435948361469713
3265,Shasta County,40.7800658,-122.312512,TURNTABLE,0.1,A,2020,20200501,20200501,Human,Missing data/not specified/undetermined,0.23435948361469713
3266,Shasta County,40.78903092,-122.31197788,SHASTA,0.1,A,2020,20201104,20201104,Human,Missing data/not specified/undetermined,0.23435948361469713
3267,Shasta County,40.82666189,-122.32465358,OBRIEN,0.29,B,2020,20200825,20200825,Human,Equipment and vehicle use,0.23435948361469713
3268,Shasta County,40.84502519,-122.3281136,COAL,0.1,A,2020,20200315,20200315,Human,Missing data/not specified/undetermined,0.23435948361469713
3269,Shasta County,40.72858118,-122.23707557,GOOD  SHF-00240,0.2,A,2020,20200307,20200307,Human,Missing data/not specified/undetermined,0.23435948361469713
3270,Shasta County,41.16161521,-122.36881365,DOG,0.1,A,2020,20200828,20200828,Human,Missing data/not specified/undetermined,0.23435948361469713
3271,Shasta County,41.15950521,-122.30584664,KETTLE,0.1,A,2020,20200723,20200723,Human,Missing data/not specified/undetermined,0.23435948361469713
3272,Shasta County,40.79367256,-122.33726325,BRIDGE,15.0,C,2020,20200727,20200728,Natural,Natural,0.23435948361469713
3273,Shasta County,40.84792518,-122.3388136,NELSON,0.1,A,2020,20200903,20200903,Human,Missing data/not specified/undetermined,0.23435948361469713
3274,Shasta County,41.1006152,-122.34071364,FLUME,0.1,A,2020,20200727,20200727,Human,Missing data/not specified/undetermined,0.23435948361469713
3275,Shasta County,40.99545519,-122.41861364,POLLARD,2.3,B,2020,20200725,20200725,Human,Missing data/not specified/undetermined,0.23435948361469713
3276,Shasta County,41.04240519,-122.39421364,GIBSON,42.0,C,2020,20200719,20200720,Human,Missing data/not specified/undetermined,0.23435948361469713
3277,Shasta County,40.94855518,-122.43611363,VOLLMERS,2.4,B,2020,20200704,20200704,Human,Missing data/not specified/undetermined,0.23435948361469713
3278,Shasta County,40.85295518,-122.43711362,SUGAR,1.0,B,2020,20200418,20200418,Human,Missing data/not specified/undetermined,0.23435948361469713
3279,Shasta County,40.88728988,-122.37009922,BEACH,0.1,A,2020,20200823,20200823,Human,Recreation and ceremony,0.23435948361469713
3280,Shasta County,40.8858655,-122.36815268,GREGORY,1.0,B,2020,20200626,20200626,Human,Power generation/transmission/distribution,0.23435948361469713
3281,Shasta County,40.90633519,-122.38141362,COLEMAN/SHU ASSIST,0.1,A,2020,20201001,20201001,Human,Other causes,0.23435948361469713
3282,Shasta County,40.82682516,-122.66331365,MOUNTAIN,0.1,A,2020,20200503,20200503,Human,Missing data/not specified/undetermined,0.23435948361469713
3283,Shasta County,40.67086515,-122.63821362,TRINITY,0.1,A,2020,20200725,20200725,Human,Missing data/not specified/undetermined,0.23435948361469713
3284,Shasta County,40.54120714,-122.56832659,ZOGG,56338.0,G,2020,20200927,20201013,Human,Power generation/transmission/distribution,0.23435948361469713
3285,Ventura County,34.45138889,-119.05083333,CANYON,30.0,C,2017,20170719,20170804,Human,Missing data/not specified/undetermined,0.015888778550148957
3286,Ventura County,34.65472222,-118.93555556,GOLD,0.5,B,2017,20170705,20170705,Human,Missing data/not specified/undetermined,0.015888778550148957
3287,Ventura County,34.79333333,-119.28194444,NETTLE,0.1,A,2017,20171206,20171206,Human,Debris and open burning,0.015888778550148957
3288,Ventura County,34.41333333,-119.37,WILLOW,0.25,A,2017,20170610,20170610,Human,Missing data/not specified/undetermined,0.015888778550148957
3289,Ventura County,34.41,-119.365,CASITAS FIRE,0.48,B,2017,20170718,20170718,Human,Missing data/not specified/undetermined,0.015888778550148957
3290,Ventura County,34.54055556,-119.12305556,FORK,1.0,B,2017,20170831,20170831,Natural,Natural,0.015888778550148957
3291,Ventura County,34.75388889,-119.23694444,DOME,0.1,A,2017,20170523,20170523,Human,Recreation and ceremony,0.015888778550148957
3292,Ventura County,34.75472222,-119.41277778,APACHE,24.4,C,2017,20170513,20170517,Human,Recreation and ceremony,0.015888778550148957
3293,Ventura County,34.47111111,-118.87611111,BURSON,0.25,A,2018,20180708,20180708,Human,Missing data/not specified/undetermined,0.015888778550148957
3294,Ventura County,34.54194444,-118.76472222,CANYON,62.0,C,2018,20180623,20180625,Human,Equipment and vehicle use,0.015888778550148957
3295,Ventura County,34.605,-119.27027778,POTRERO,0.1,A,2018,20180519,20180520,Human,Recreation and ceremony,0.015888778550148957
3296,Ventura County,34.69861111,-118.99222222,ADAMS,13.3,C,2018,20180719,20180726,Natural,Natural,0.015888778550148957
3297,Ventura County,34.46944444,-119.18916667,MCNELL,0.25,A,2018,20180614,20180614,Human,Missing data/not specified/undetermined,0.015888778550148957
3298,Ventura County,34.40694444,-119.34972222,BOAT,0.1,A,2019,20190907,20190907,Human,Recreation and ceremony,0.015888778550148957
3299,Ventura County,34.70222222,-118.93611111,GOLD,0.01,A,2019,20191012,20191012,Human,Smoking,0.015888778550148957
3300,Ventura County,34.71,-119.35472222,SNAIL,279.0,D,2019,20190901,20190911,Human,Equipment and vehicle use,0.015888778550148957
3301,Ventura County,34.47333333,-119.20194444,LADERA,0.1,A,2019,20190726,20190726,Human,Equipment and vehicle use,0.015888778550148957
3302,Ventura County,34.78527778,-119.00333333,FRAZIER,0.5,B,2019,20191112,20191112,Human,Recreation and ceremony,0.015888778550148957
3303,Ventura County,34.63777778,-119.31416667,PINE,0.1,A,2019,20190812,20190812,Human,Missing data/not specified/undetermined,0.015888778550148957
3304,Ventura County,34.49055556,-118.87777778,SQUAW,0.25,A,2019,20190827,20190828,Human,Power generation/transmission/distribution,0.015888778550148957
3305,Ventura County,34.63666667,-118.91583333,BUCK,2.0,B,2019,20191125,20191126,Natural,Natural,0.015888778550148957
3306,Ventura County,34.5675,-119.05305556,OAK FLAT,30.1,C,2019,20190525,20190525,Human,Missing data/not specified/undetermined,0.015888778550148957
3307,Ventura County,34.74916667,-119.11861111,BOYSCOUT,0.2,A,2019,20190612,20190612,Human,Equipment and vehicle use,0.015888778550148957
3308,Ventura County,34.21311183,-118.8486433,ARBOLES,0.3,B,2020,20200613,20200613,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.015888778550148957
3309,Ventura County,34.81327488,-119.1667124,NETTLE,1.5,B,2020,20201030,20201030,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.015888778550148957
3310,Ventura County,34.70211488,-118.93361235,GOLD,0.1,A,2020,20200718,20200718,Human,Recreation and ceremony,0.015888778550148957
3311,Ventura County,34.59317485,-119.3056124,REYES,0.24,A,2020,20200622,20200622,Human,Debris and open burning,0.015888778550148957
3312,Ventura County,34.47763486,-118.88421232,HOPPER,0.5,B,2020,20201204,20201205,Human,Power generation/transmission/distribution,0.015888778550148957
3313,Ventura County,34.48036091,-118.9174639,DOUGH,0.1,A,2020,20200630,20200630,Human,Recreation and ceremony,0.015888778550148957
3314,Ventura County,34.53010485,-119.15081237,LION,0.1,A,2020,20200515,20200515,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.015888778550148957
3315,Ventura County,34.50461483,-119.36671241,GRASS,0.1,A,2020,20200529,20200529,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.015888778550148957
3316,Ventura County,34.12370282,-118.86367729,BRUSH,0.25,A,2020,20200905,20200905,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.015888778550148957
3317,San Luis Obispo County,35.35,-120.35083333,TURKEY,0.1,A,2017,20170513,20170513,Human,Recreation and ceremony,0.17477656405163852
3318,San Luis Obispo County,35.39666667,-120.28305556,RED,451.0,E,2017,20170802,20170803,Natural,Natural,0.17477656405163852
3319,San Luis Obispo County,35.28666667,-120.41444444,POZO,61.44,C,2017,20171009,20171009,Human,Equipment and vehicle use,0.17477656405163852
3320,San Luis Obispo County,35.33744,-119.933,ARROW,249.6,D,2017,20170515,20170515,Human,Missing data/not specified/undetermined,0.17477656405163852
3321,San Luis Obispo County,35.29886,-120.00963,GAVIOTA,21.4,C,2017,20170614,20170614,Human,Arson/incendiarism,0.17477656405163852
3322,San Luis Obispo County,35.4025,-120.4992,HILL,1564.1,F,2017,20170626,20170630,Human,Power generation/transmission/distribution,0.17477656405163852
3323,San Luis Obispo County,35.22945,-119.68034,SPRING,8.2,B,2017,20171029,20171029,Human,Missing data/not specified/undetermined,0.17477656405163852
3324,San Luis Obispo County,35.747006,-120.613654,CANYON,1.4,B,2017,20170911,20170911,Natural,Natural,0.17477656405163852
3325,San Luis Obispo County,35.010957,-120.449856,THOMPSON,4.0,B,2017,20170501,20170501,Human,Equipment and vehicle use,0.17477656405163852
3326,San Luis Obispo County,35.608306,-120.611154,LINNE,0.12,A,2017,20170502,20170502,Human,Equipment and vehicle use,0.17477656405163852
3327,San Luis Obispo County,35.507364,-120.460489,RED,0.25,A,2017,20170520,20170520,Human,Equipment and vehicle use,0.17477656405163852
3328,San Luis Obispo County,35.483656,-120.580728,ROCKY,20.3,C,2017,20170520,20170520,Human,Equipment and vehicle use,0.17477656405163852
3329,San Luis Obispo County,35.587289,-120.578549,WIND,0.25,A,2017,20170531,20170531,Human,Equipment and vehicle use,0.17477656405163852
3330,San Luis Obispo County,35.659029,-120.479949,FLAT,0.56,B,2017,20170605,20170605,Human,Equipment and vehicle use,0.17477656405163852
3331,San Luis Obispo County,35.527579,-120.603724,DANA,1.0,B,2017,20170610,20170610,Human,Equipment and vehicle use,0.17477656405163852
3332,San Luis Obispo County,35.388519,-120.581039,POZO,7.1,B,2017,20170617,20170617,Human,Equipment and vehicle use,0.17477656405163852
3333,San Luis Obispo County,35.667256,-120.598125,FAROUSSE,1.0,B,2017,20170628,20170628,Human,Equipment and vehicle use,0.17477656405163852
3334,San Luis Obispo County,35.450551,-120.623819,CARMEL,0.01,A,2017,20170629,20170629,Human,Equipment and vehicle use,0.17477656405163852
3335,San Luis Obispo County,35.561447,-120.454688,ROLLING HILLS WAY / LANDM,0.01,A,2017,20170708,20170708,Human,Equipment and vehicle use,0.17477656405163852
3336,San Luis Obispo County,35.42871,-120.48507,STONE,340.0,E,2017,20170709,20170711,Human,Equipment and vehicle use,0.17477656405163852
3337,San Luis Obispo County,35.333037,-120.623925,GRADE,7.4,B,2017,20170715,20170715,Human,Equipment and vehicle use,0.17477656405163852
3338,San Luis Obispo County,35.563746,-121.083557,BRIDGE,3.7,B,2017,20170718,20170718,Human,Equipment and vehicle use,0.17477656405163852
3339,San Luis Obispo County,35.609693,-120.808252,WILLOW,4.9,B,2017,20170809,20170809,Human,Equipment and vehicle use,0.17477656405163852
3340,San Luis Obispo County,35.607909,-120.587542,RANCH,14.7,C,2017,20170813,20170813,Human,Equipment and vehicle use,0.17477656405163852
3341,San Luis Obispo County,35.45617,-120.330485,LAPANZA 2,0.25,A,2017,20170901,20170901,Human,Equipment and vehicle use,0.17477656405163852
3342,San Luis Obispo County,35.130396,-120.424139,HUASNA,244.0,D,2017,20170920,20170924,Human,Equipment and vehicle use,0.17477656405163852
3343,San Luis Obispo County,35.302797,-120.651623,POLY,106.0,D,2017,20170926,20170928,Human,Equipment and vehicle use,0.17477656405163852
3344,San Luis Obispo County,35.786158,-120.965091,LYNCH,64.0,C,2017,20171013,20171014,Human,Equipment and vehicle use,0.17477656405163852
3345,San Luis Obispo County,35.602195,-120.83896,VINEYARD,1.2,B,2017,20171228,20171228,Human,Equipment and vehicle use,0.17477656405163852
3346,San Luis Obispo County,35.250588,-120.622893,ORCUTT,0.1,A,2017,20170725,20170725,Human,Smoking,0.17477656405163852
3347,San Luis Obispo County,35.680214,-120.752804,MARCOS,1.6,B,2017,20170405,20170405,Human,Debris and open burning,0.17477656405163852
3348,San Luis Obispo County,35.430938,-120.617111,CARMEL,0.1,A,2017,20170406,20170406,Human,Debris and open burning,0.17477656405163852
3349,San Luis Obispo County,35.717581,-120.640531,AIRPORT,1.1,B,2017,20170406,20170406,Human,Debris and open burning,0.17477656405163852
3350,San Luis Obispo County,35.726713,-120.934572,RANCH,1.0,B,2017,20170422,20170422,Human,Debris and open burning,0.17477656405163852
3351,San Luis Obispo County,35.695206,-120.973981,VISTA,1.1,B,2017,20170423,20170423,Human,Debris and open burning,0.17477656405163852
3352,San Luis Obispo County,35.533985,-120.544297,STRAW,1.1,B,2017,20170423,20170423,Human,Debris and open burning,0.17477656405163852
3353,San Luis Obispo County,35.144325,-120.544937,LOPEZ,0.1,A,2017,20170423,20170423,Human,Debris and open burning,0.17477656405163852
3354,San Luis Obispo County,35.691962,-120.622813,WILD,5.86,B,2017,20170502,20170502,Human,Debris and open burning,0.17477656405163852
3355,San Luis Obispo County,35.577689,-120.796632,VINEYARD,0.25,A,2017,20170517,20170517,Human,Debris and open burning,0.17477656405163852
3356,San Luis Obispo County,35.684124,-120.598065,OAK,2.5,B,2017,20170519,20170519,Human,Debris and open burning,0.17477656405163852
3357,San Luis Obispo County,35.627661,-120.787717,PEACHY CANYON RD  SLO_CO,0.01,A,2017,20170711,20170711,Human,Debris and open burning,0.17477656405163852
3358,San Luis Obispo County,35.432644,-120.622173,MESA,0.75,B,2017,20171216,20171216,Human,Debris and open burning,0.17477656405163852
3359,San Luis Obispo County,35.628951,-120.516638,STAG HILL PL  SLO_CO,0.01,A,2017,20171224,20171224,Human,Debris and open burning,0.17477656405163852
3360,San Luis Obispo County,35.140968,-120.625983,FIRE,0.01,A,2017,20170309,20170309,Human,Arson/incendiarism,0.17477656405163852
3361,San Luis Obispo County,35.105565,-120.630422,DUNES,1.0,B,2017,20170625,20170625,Human,Arson/incendiarism,0.17477656405163852
3362,San Luis Obispo County,35.635534,-120.560959,VALLEY,2.8,B,2017,20170702,20170702,Human,Arson/incendiarism,0.17477656405163852
