,FIPS_NAME,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE
4154,Sacramento County,38.49452,-121.155794,16,7.3,B,2017,2017-08-27,2017-08-27,Human,Missing data/not specified/undetermined
4155,Fresno County,36.731288,-119.28802,HILLS 3,53.8,C,2017,2017-08-27,2017-08-27,Human,Missing data/not specified/undetermined
4156,Placer County,38.913744,-121.149449,COUNTRY,0.1,A,2017,2017-08-27,2017-08-27,Human,Missing data/not specified/undetermined
4157,Merced County,37.327577,-120.845817,3RD AV  STEVENSON,0.1,A,2017,2017-08-27,2017-08-27,Human,Missing data/not specified/undetermined
4158,Merced County,37.382992,-120.60901,SANTA FE DR / CALIFORNIA,0.1,A,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4159,Tehama County,40.299034,-122.686789,VESTAL,40.0,C,2017,2017-08-26,2017-08-28,Human,Missing data/not specified/undetermined
4160,Placer County,38.834097,-121.168554,PENRYN,0.02,A,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4161,Humboldt County,40.5055,-124.293783,BEAR,0.07,A,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4162,Sonoma County,38.263567,-122.723223,BODEGA,18.0,C,2017,2017-08-27,2017-08-28,Human,Missing data/not specified/undetermined
4163,Placer County,39.081817,-120.774833,MILL,0.5,B,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4164,Amador County,38.505232,-120.760908,JIBBOOM,1.6,B,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4165,Contra Costa County,37.884333,-121.770667,CREEK,15.0,C,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4166,San Luis Obispo County,35.289117,-120.449741,POZO,0.3,B,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4167,Riverside County,33.706946,-117.119731,SIMPSON,0.01,A,2017,2017-08-28,2017-08-28,Human,Missing data/not specified/undetermined
4168,Humboldt County,40.11705,-123.64625,HARRIS,8.34,B,2017,2017-08-29,2017-08-29,Human,Missing data/not specified/undetermined
4169,Fresno County,36.879397,-119.692937,N SUNNYSIDE AV /E BEHYMER,0.1,A,2017,2017-08-29,2017-08-29,Human,Missing data/not specified/undetermined
4170,Merced County,37.056569,-120.954125,BILLY,0.01,A,2017,2017-08-29,2017-08-29,Human,Missing data/not specified/undetermined
4171,Fresno County,36.69923,-119.862399,ANNADALE,0.2,A,2017,2017-08-29,2017-08-29,Human,Missing data/not specified/undetermined
4172,Merced County,37.371339,-120.5996,CAMELLIA,0.25,A,2017,2017-08-29,2017-08-29,Human,Missing data/not specified/undetermined
4173,Monterey County,36.232734,-121.76682,RICO,0.27,B,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4174,San Bernardino County,34.010294,-117.049315,H,1.0,B,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4175,Monterey County,36.340244,-121.1995,METZ,0.25,A,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4176,Butte County,39.377918,-121.687899,HWY 99  / ORD RANCH RD,0.1,A,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4177,Del Norte County,41.8371,-124.144533,STUMP,0.01,A,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4178,Sonoma County,38.386222,-122.600533,BENNETT,1.0,B,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4179,Riverside County,33.514705,-116.788478,AZTEC,0.25,A,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4180,Shasta County,40.633072,-122.29679,STILL,100.0,D,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4181,Placer County,38.998796,-120.989533,APPLEGATE,0.01,A,2017,2017-08-30,2017-08-30,Human,Missing data/not specified/undetermined
4182,Yolo County,38.885173,-122.225131,41A,0.5,B,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4183,San Luis Obispo County,35.620994,-120.865648,RANCH,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4184,San Bernardino County,34.026605,-117.034462,BRYANT 3,1.0,B,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4185,Shasta County,40.501983,-122.333067,PACHECO,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4186,Placer County,38.939727,-121.054859,KEENA,0.25,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4187,Humboldt County,40.670333,-124.202133,HOOKTON,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4188,Madera County,36.9481,-120.05605,EL DORADO DR / MADERA AV,0.05,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4189,Humboldt County,40.662167,-124.2044,HOOKTON2,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4190,Humboldt County,40.661767,-124.204483,HOOKTON3,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4191,Santa Cruz County,37.13705,-121.997199,OLD,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4192,Glenn County,39.582886,-122.527746,STONY,0.24,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4193,Riverside County,33.673923,-117.334629,SUMNER,0.5,B,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4194,Placer County,38.795051,-121.116993,LAKE,0.01,A,2017,2017-08-31,2017-08-31,Human,Missing data/not specified/undetermined
4195,Riverside County,33.869928,-117.437211,MCALLISTER,1.0,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4196,Monterey County,36.196887,-120.713618,GRIFFIN,0.7,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4197,Shasta County,40.490217,-122.335717,LATONA,3.0,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4198,Placer County,39.020056,-121.344794,WEST,0.25,A,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4199,Santa Clara County,37.150883,-121.681333,HALE,0.25,A,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4200,Riverside County,33.771171,-116.958785,SAN JACINTO,0.3,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4201,Santa Cruz County,36.989311,-121.9185,DANUBE,0.3,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4202,Tehama County,40.274439,-122.271129,ANTELOPE,0.97,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4203,Riverside County,33.926546,-116.940709,I 10  E/ HIGHLAND SPRINGS,1.0,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4204,Santa Cruz County,36.991333,-121.917433,HAAS,0.3,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4205,Sonoma County,38.264762,-122.60175,LILA,1.2,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4206,San Luis Obispo County,35.194888,-120.456372,LOBO,1.0,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4207,Amador County,38.39463,-120.907011,WILLOW,1.0,B,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4208,San Mateo County,37.453913,-122.436378,MAGNOLIA ST  HALF_MOON_BA,0.01,A,2017,2017-09-01,2017-09-01,Human,Missing data/not specified/undetermined
4209,Butte County,39.659684,-121.748948,99,1.5,B,2017,2017-09-01,2017-09-02,Human,Missing data/not specified/undetermined
4210,Santa Clara County,37.2422,-121.687433,METCALF,0.85,B,2017,2017-09-02,2017-09-02,Human,Missing data/not specified/undetermined
4211,Shasta County,40.428117,-122.3304,STAR,0.01,A,2017,2017-09-02,2017-09-02,Human,Missing data/not specified/undetermined
4212,Humboldt County,40.875317,-123.775417,SQUIRREL,3.56,B,2017,2017-09-03,2017-09-03,Human,Missing data/not specified/undetermined
4213,Riverside County,33.935436,-117.232145,FIR AV  MOVA,0.01,A,2017,2017-09-03,2017-09-03,Human,Missing data/not specified/undetermined
4214,El Dorado County,38.766854,-121.10834,PENINSULA,0.2,A,2017,2017-09-03,2017-09-03,Human,Missing data/not specified/undetermined
4215,Merced County,37.364077,-120.600984,FRUITLAND,1.0,B,2017,2017-09-03,2017-09-03,Human,Missing data/not specified/undetermined
4216,Mendocino County,39.861388,-123.725957,MILL,0.1,A,2017,2017-09-03,2017-09-03,Human,Missing data/not specified/undetermined
4217,Placer County,38.834097,-121.168554,PENRYN,0.21,A,2017,2017-09-04,2017-09-04,Human,Missing data/not specified/undetermined
4218,Fresno County,36.081939,-120.480599,PARKFIELD,70.4,C,2017,2017-09-03,2017-09-04,Human,Missing data/not specified/undetermined
4219,Butte County,39.853433,-121.79375,JACK,5.0,B,2017,2017-09-04,2017-09-04,Human,Missing data/not specified/undetermined
4220,Merced County,36.859952,-120.780808,ERRECA REST STOP  / I5  S,3.0,B,2017,2017-09-04,2017-09-04,Human,Missing data/not specified/undetermined
4221,San Luis Obispo County,35.302362,-120.49342,MARGARITA,70.0,C,2017,2017-09-03,2017-09-04,Human,Missing data/not specified/undetermined
4222,Nevada County,39.140405,-120.969613,LADERA,0.06,A,2017,2017-09-04,2017-09-04,Human,Missing data/not specified/undetermined
4223,Butte County,39.420071,-121.544398,ALICE,0.09,A,2017,2017-09-05,2017-09-05,Human,Missing data/not specified/undetermined
4224,Nevada County,39.228151,-120.925097,TUMBLING,0.01,A,2017,2017-09-04,2017-09-05,Human,Missing data/not specified/undetermined
4225,Tehama County,39.929184,-122.305819,GUTE,8.76,B,2017,2017-09-05,2017-09-05,Human,Missing data/not specified/undetermined
4226,Tehama County,40.129233,-122.058667,PRESERVE,8.5,B,2017,2017-09-05,2017-09-05,Human,Missing data/not specified/undetermined
4227,Lassen County,40.946333,-121.1245,3-1 DEAD HORSE,0.1,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4228,Lassen County,41.070433,-121.243333,3-5 BAGWELL,0.1,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4229,Lassen County,41.134983,-121.22055,3-9 PIRCEN,0.1,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4230,Lassen County,41.075467,-121.015983,3-10 CAMP,0.01,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4231,Lassen County,41.078033,-121.019583,3-3 DITCH,0.01,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4232,Kings County,35.888879,-120.046328,33,5.0,B,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4233,Placer County,39.184733,-120.242833,SQUAW,0.01,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4234,Lassen County,41.018817,-120.954483,3-8 WINDMILL,0.01,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4235,San Mateo County,37.28965,-122.2927,BURNS,0.01,A,2017,2017-09-06,2017-09-06,Human,Missing data/not specified/undetermined
4236,Stanislaus County,37.562333,-121.305667,CREEK,20.0,C,2017,2017-09-07,2017-09-07,Human,Missing data/not specified/undetermined
4237,Fresno County,36.73565,-119.556238,HWY 180  /N ACADEMY AV,1.0,B,2017,2017-09-07,2017-09-07,Human,Missing data/not specified/undetermined
4238,Lassen County,40.312617,-121.026933,36,0.01,A,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4239,El Dorado County,38.747514,-120.863817,COLD,0.46,B,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4240,Merced County,37.051358,-120.572303,WILLIS,0.25,A,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4241,Placer County,39.377217,-120.067483,QUARRY,0.06,A,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4242,El Dorado County,38.602177,-120.928527,FRENCH,0.18,A,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4243,Tuolumne County,37.9482,-120.396333,CAMPBELL,1.78,B,2017,2017-09-08,2017-09-08,Human,Missing data/not specified/undetermined
4244,Monterey County,36.598256,-121.925056,MORSE,0.1,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4245,Placer County,38.924974,-121.09081,GERRY,0.18,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4246,Alameda County,37.736667,-121.737,SCHOOL,0.01,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4247,Riverside County,33.705615,-117.196806,SUN CITY BL  MENI,0.1,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4248,Mariposa County,37.389968,-119.83239,PEAK,680.0,E,2017,2017-09-03,2017-09-09,Human,Missing data/not specified/undetermined
4249,Monterey County,36.657539,-121.542127,OLD STAGE,0.08,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4250,Humboldt County,40.387333,-123.720167,1-1,0.1,A,2017,2017-09-07,2017-09-09,Human,Missing data/not specified/undetermined
4251,Riverside County,33.640833,-117.123542,MERRITT RD / AARON RD,0.01,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4252,San Mateo County,37.46559,-122.2909,NB HWY 280  / EDGEWOOD OF,0.01,A,2017,2017-09-09,2017-09-09,Human,Missing data/not specified/undetermined
4253,Mendocino County,39.460295,-123.392726,ORIOLE,0.01,A,2017,2017-09-10,2017-09-10,Human,Missing data/not specified/undetermined
4254,Humboldt County,40.032717,-123.66285,MILLER,238.0,D,2017,2017-08-31,2017-09-10,Human,Missing data/not specified/undetermined
4255,Butte County,39.638026,-121.525295,ROCKYTOP,0.1,A,2017,2017-09-10,2017-09-10,Human,Missing data/not specified/undetermined
4256,Merced County,37.304391,-120.528297,TINA,1.0,B,2017,2017-09-10,2017-09-10,Human,Missing data/not specified/undetermined
4257,Calaveras County,38.149708,-120.840088,DUNN,1.0,B,2017,2017-09-10,2017-09-10,Human,Missing data/not specified/undetermined
4258,Mariposa County,37.36202,-119.831084,INDIAN,1.97,B,2017,2017-09-10,2017-09-10,Human,Missing data/not specified/undetermined
4259,Santa Clara County,37.00115,-121.6657,HAWK,0.12,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4260,Monterey County,36.51518,-121.34103,PINNACLES,0.1,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4261,Riverside County,33.939341,-117.175359,HY 60  W/ MORENO BEACH DR,0.1,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4262,Placer County,38.902427,-121.20078,VIRGINIA,0.1,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4263,San Luis Obispo County,35.315446,-120.417933,RIVER,4.0,B,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4264,Monterey County,36.504948,-121.318642,GLORIA,9.6,B,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4265,Monterey County,36.165808,-120.869908,PINE,59.0,C,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4266,El Dorado County,38.745702,-120.757496,CARSON,0.01,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4267,Shasta County,40.814017,-122.648717,MOUNTAIN,0.2,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4268,Monterey County,36.772611,-121.594948,STAGE,0.01,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4269,Monterey County,36.281273,-121.061239,BITTERWATER,0.03,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4270,Santa Clara County,37.115333,-121.866,7-2,0.01,A,2017,2017-09-11,2017-09-11,Human,Missing data/not specified/undetermined
4271,Butte County,39.741002,-121.607837,CLARK,0.1,A,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4272,Fresno County,36.65633,-119.710816,GOLD,0.1,A,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4273,Fresno County,36.64454,-119.6999,CLOVIS,0.1,A,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4274,Monterey County,36.187197,-120.821287,MUSTANG GRADE KING_CITY,2.75,B,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4275,Fresno County,36.69212,-119.5922,NORTH,0.01,A,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4276,Alameda County,37.498333,-121.7595,4-2,0.25,A,2017,2017-09-11,2017-09-12,Human,Missing data/not specified/undetermined
4277,Butte County,39.442329,-121.606775,PACIFIC,12.0,C,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4278,Fresno County,36.210482,-120.089477,PALMER,6.0,B,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4279,Riverside County,33.941026,-117.238365,HY 60  E/ HEACOCK ST ONRP,0.02,A,2017,2017-09-12,2017-09-12,Human,Missing data/not specified/undetermined
4280,Mendocino County,39.835443,-123.57627,BELL,2.9,B,2017,2017-09-13,2017-09-13,Human,Missing data/not specified/undetermined
4281,Monterey County,36.562908,-121.919172,CAMINO DEL MONTE  / TORRE,0.01,A,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4282,Fresno County,37.101389,-119.3183,SHAVER,8.6,B,2017,2017-09-11,2017-09-14,Human,Missing data/not specified/undetermined
4283,Humboldt County,40.761217,-124.052383,FRESHWATER,0.01,A,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4284,Santa Cruz County,37.082873,-121.948469,SOQUEL,0.1,A,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4285,Humboldt County,40.914383,-124.06265,NORTH,0.94,B,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4286,Sonoma County,38.814588,-123.020862,SHAHAN,1.0,B,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4287,Humboldt County,40.3074,-123.8181,RIDGE,0.08,A,2017,2017-09-14,2017-09-14,Human,Missing data/not specified/undetermined
4288,Siskiyou County,41.286783,-121.503833,3-20 BOUNDARY,20.0,C,2017,2017-09-12,2017-09-14,Human,Missing data/not specified/undetermined
4289,Sacramento County,38.427952,-121.0584,MEISS,1.0,B,2017,2017-09-15,2017-09-15,Human,Missing data/not specified/undetermined
4290,Madera County,37.124439,-119.73701,RANGE,0.1,A,2017,2017-09-15,2017-09-15,Human,Missing data/not specified/undetermined
4291,Riverside County,33.697971,-117.338334,CAMBERN AV / RED GUM DR,0.01,A,2017,2017-09-15,2017-09-15,Human,Missing data/not specified/undetermined
4292,Nevada County,39.199956,-120.977344,YOU BET,0.1,A,2017,2017-09-15,2017-09-15,Human,Missing data/not specified/undetermined
4293,Butte County,39.740411,-121.495911,ANDY,0.1,A,2017,2017-09-15,2017-09-15,Human,Missing data/not specified/undetermined
